Čepauskas,37
Bučius,37
Plioplys,37
Janeliūnas,37
Bačinskas,37
Vasaitis,37
Lalas,37
Zaremba,37
Liliškys,37
Vareika,37
Žvirblys,37
Gečauskas,37
Turskas,37
Janionis,37
Budginas,37
Budnikas,37
Norkaitis,37
Steputis,37
Gudynas,37
Simanaitis,37
Jogminas,37
Grigutis,37
Meliauskas,37
Kundrotas,37
Čypas,37
Giedraitis,37
Gineika,37
Martinaitis,37
Ilgūnas,37
Kraujelis,37
Toločka,37
Byla,37
Marčiulaitis,37
Šimonėlis,36
Dūdėnas,36
Dumčius,36
Likas,36
Augaitis,36
Drąsutis,36
Rusteika,36
Milčius,36
Vadopalas,36
Varnauskas,36
Krištapaitis,36
Kostkevičius,36
Dikčius,36
Novikas,36
Dovydėnas,36
Teišerskas,36
Jonika,36
Razmas,36
Sudeikis,36
Gagilas,36
Kerpė,36
Ruibys,36
Lorencas,36
Raudonius,36
Šerėnas,36
Černeckas,36
Endruška,36
Pivoras,36
Damaševičius,36
Narijauskas,36
Tamulaitis,36
Valauskas,36
Stefanavičius,36
Linartas,36
Zujus,36
Jasiukevičius,36
Būbelė,36
Skvirblys,36
Girnys,36
Ajauskas,36
Kalasauskas,36
Kizis,36
Lapinas,36
Vaitonis,36
Vitkauskas,36
Marčiukaitis,36
Kulikauskas,36
Bartašiūnas,36
Strazdauskas,36
Giniotis,36
Volfas,36
Masys,36
Žukaitis,36
Čyžius,36
Montvilas,36
Špakauskas,35
Šiaudinis,35
Pučinskas,35
Leišis,35
Pavlauskas,35
Šinkevičius,35
Kozlauskas,35
Stašauskas,35
Perminas,35
Lenkevičius,35
Damijonaitis,35
Kraftas,35
Keras,35
Jackus,35
Macas,35
Naudžius,35
Muzikevičius,35
Pareigis,35
Laucevičius,35
Martinonis,35
Šnioka,35
Michalauskas,35
Gelažaskas,35
Silickas,35
Šegžda,35
Taleikis,35
Bagočius,35
Krukauskas,35
Stuopelis,35
Stumbrys,35
Šilingas,35
Gindulis,35
Montvidas,35
Nausėdas,35
Kinčius,35
Baitis,35
Venskūnas,35
Grigalauskas,35
Aleškevičius,35
Bartninkas,35
Šliažas,35
Garbenis,35
Romanauskas,35
Stanulis,35
Čerkauskas,35
Staugaitis,35
Baliukonis,35
Stabačinskas,35
Skiparis,35
Buividas,35
Veitas,35
Večkys,35
Pigaga,35
Gužauskas,35
Nalivaika,35
Matonis,35
Momkus,35
Kliukas,35
Bareika,35
Rėkus,35
Gavrilčikas,34
Kumšlys,34
Kavoliūnas,34
Kreivys,34
Glodenis,34
Gaubys,34
Šukis,34
Zakas,34
Germanas,34
Kudarauskas,34
Jokūbaitis,34
Stakėnas,34
Aglinskas,34
Skirmontas,34
Penkauskas,34
Čapas,34
Vainauskas,34
Tekorius,34
Bartuševičius,34
Baškys,34
Drakšas,34
Kondrotas,34
Grigonis,34
Satkūnas,34
Mertinas,34
Bubnys,34
Neverauskas,34
Valentukevičius,34
Paliokas,34
Laurus,34
Valintėlis,34
Leškevičius,34
Gribauskas,34
Raulynaitis,34
Rolskas,34
Mažutis,34
Tarulis,34
Putna,34
Veisas,34
Šidlauskas,34
Čaplinskas,34
Urbas,34
Sutkevičius,34
Gureckas,34
Žarnauskas,34
Gelžinius,34
Dūdonis,34
Paura,34
Šarkauskas,34
Kirdeikis,34
Lozoraitis,34
Jasinskas,34
Bartaška,34
Šarauskas,34
Nekrošius,34
Griciūnas,34
Stasevičius,34
Vasylius,34
Katkauskas,34
Vencius,34
Gumauskas,34
Lūža,34
Mierkys,34
Povylaitis,34
Povilauskas,34
Girtas,34
Valkauskas,34
Mitkevičius,34
Plikaitis,34
Seniūnas,34
Bieliauskas,34
Zdanevičius,34
Stimburys,34
Dusevičius,34
Račkus,34
Kačiulis,34
Jučas,34
Burinskas,34
Marčiulionis,34
Gedmintas,33
Jurgelaitis,33
Domaševičius,33
Jurgelėnas,33
Varanauskas,33
Mozūras,33
Klimaitis,33
Saldukas,33
Pranys,33
Valteris,33
Kizevičius,33
Samulis,33
Miklaševičius,33
Armonas,33
Svirskas,33
Mikelaitis,33
Sabalys,33
Latakas,33
Gurskas,33
Gudelevičius,33
Marazas,33
Kiselis,33
Rutkauskas,33
Ruzas,33
Širvaitis,33
Čivilis,33
Vitulskas,33
Bartuška,33
Liaugaudas,33
Kvederavičius,33
Untulis,33
Pusvaškis,33
Laužadis,33
Lukavičius,33
Matukaitis,33
Kindurys,33
Zavadskas,33
Aleknevičius,33
Raulinaitis,33
Beinaravičius,33
Taurinskas,33
Pakalniškis,33
Šereika,33
Dundulis,33
Tunkevičius,33
Turauskas,33
Bučiūnas,33
Petrėnas,33
Dabašinskas,33
Ažubalis,33
Mičiulis,33
Jakeliūnas,33
Pronckus,33
Valantiejus,33
Mikulevičius,33
Dabašinskas,33
Alčauskis,33
Girdžiūnas,33
Bumblys,33
Žaltauskas,33
Kuncaitis,33
Dambrauskas,33
Lamauskas,33
Kuosa,33
Kabašinskas,33
Tomaševičius,33
Tomašauskas,33
Janaitis,33
Rūdė,33
Jablonskas,33
Bielevičius,33
Vytas,33
Bukontas,33
Seilius,33
Eglynas,33
Skardžius,33
Nakutis,33
Lanauskas,33
Rozė,33
Kopūstas,33
Matjošaitis,32
Armanavičius,32
Sadauskas,32
Mačėnas,32
Zybertas,32
Čiplys,32
Montrimas,32
Adamonis,32
Orintas,32
Guiga,32
Pakarklis,32
Bajoriūnas,32
Venckutonis,32
Pilypavičius,32
Martinaitis,32
Genevičius,32
Sprogys,32
Jusys,32
Engelynas,32
Matiejūnas,32
Pleikys,32
Pumputis,32
Alminas,32
Bukauskas,32
Valuckas,32
Vainorius,32
Pupkevičius,32
Sližys,32
Žvilius,32
Kupšys,32
Makaveckas,32
Kunevičius,32
Jurkaitis,32
Pikturna,32
Lelešius,32
Čeplinskas,32
Lenkauskas,32
Kazėnas,32
Bačelis,32
Gačas,32
Rukuiža,32
Būda,32
Mikuta,32
Mikša,32
Jatulis,32
Tankevičius,32
Striaukas,32
Volgemutas,32
Šarkus,32
Grauslys,32
Bertulis,32
Borisevičius,32
Baikauskas,32
Lapienis,32
Davalga,32
Brazas,32
Kareckas,32
Butrimas,32
Džiugas,32
Povilionis,32
Maleckas,32
Bormanas,32
Lazarevičius,32
Ašmys,32
Braunas,32
Girdvainis,32
Palavykas,32
Puplesis,32
Penelis,32
Bukys,31
Voska,31
Sakutis,31
Paciūnas,31
Bujokas,31
Šaduikis,31
Paleckas,31
Vaišnys,31
Jurčiukonis,31
Celiešius,31
Laurynas,31
Matijošaitis,31
Šadzevičius,31
Ambrozevičius,31
Markus,31
Bujanauskas,31
Prascevičius,31
Adamas,31
Juzumas,31
Gurauskas,31
Butavičius,31
Rapševičius,31
Žiobakas,31
Aleksonis,31
Uogintas,31
Pušinskas,31
Prėskienis,31
Kuzminskas,31
Kalius,31
Marozas,31
Šūdnagys,31
Bugenis,31
Bradauskas,31
Bendaravičius,31
Brazauskas,31
Fedaravičius,31
Valinskas,31
Sabutis,31
Sokas,31
Griška,31
Valacka,31
Raišys,31
Kviliūnas,31
Žūkas,31
Dautartas,31
Šmita,31
Pliuškys,31
Drukteinis,31
Kareiva,31
Liachavičius,31
Bajarūnas,31
Duda,31
Uždavinys,31
Džervus,31
Rasiulis,31
Lagunavičius,31
Kasparas,31
Žemaitis,31
Avižius,31
Girdžius,31
Vingrys,31
Baziliauskas,31
Pečeliūnas,31
Minialga,31
Civinskas,31
Stanšius,31
Vitartas,31
Malauskas,31
Pečkys,31
Steponėnas,31
Pakštys,31
Leliuga,31
Vasiliūnas,31
Šepaitis,31
Ažusienis,31
Danys,31
Dabužinskas,31
Kažemėkas,31
Danisevičius,31
Gobys,31
Jakutavičius,31
Kupšius,31
Barčaitis,31
Markauskas,31
Bogušas,31
Bobinas,30
Seibutis,30
Boguševičius,30
Reižys,30
Kurtinaitis,30
Ribinskas,30
Variakojis,30
Zigmantavičius,30
Lopata,30
Šefleris,30
Jakumas,30
Lekas,30
Dvarionas,30
Steiblys,30
Kedys,30
Kazlas,30
Pakulis,30
Vaičekauskas,30
Dargevičius,30
Žindulis,30
Juknys,30
Lašinskas,30
Šatkus,30
Stelmokas,30
Rugienius,30
Vaiciekauskas,30
Apulskis,30
Trumpickas,30
Truskauskas,30
Pušinskas,30
Medelis,30
Pilka,30
Gilevičius,30
Vilimavičius,30
Smilingis,30
Grabys,30
Pangonis,30
Borusevičius,30
Kiaulėnas,30
Jasiulevičius,30
Kiauleikis,30
Treigys,30
Stupuras,30
Baika,30
Lukšė,30
Ražinskas,30
Saulėnas,30
Urbaitis,30
Vaitulevičius,30
Liudkevičius,30
Berankis,30
Kasiulevičius,30
Bakučionis,30
Rutkevičius,30
Šalkauskas,30
Ražanaskas,30
Mikaliūnas,30
Zaborskas,30
Vitas,30
Burneikis,30
Balnius,30
Nemanis,30
Balundis,30
Anys,30
Bagdžiūnas,30
Puodžiukas,30
Mikalkėnas,30
Andrulevičius,30
Šorys,30
Kuliavas,30
Kirkliauskas,30
Pukinskas,30
Vaišvilas,30
Grušauskas,30
Vaitelis,30
Gaspariūnas,30
Dobrovolskas,30
Zakarka,30
Balčaitis,30
Betkė,30
Šutas,30
Levanavičius,30
Levandauskas,30
Narmontas,30
Žydelis,30
Kulaitis,30
Buragas,30
Stanius,30
Skorupskas,30
Masionis,30
Kanišauskas,30
Palokas,30
Strolia,30
Lipnickas,30
Karla,30
Kulieša,29
Ridikas,29
Bobelis,29
Vilys,29
Abaravičius,29
Zigmantas,29
Diliūnas,29
Juodsnukis,29
Kuraitis,29
Ričkus,29
Juodviršis,29
Endriuška,29
Mackela,29
Kiaunė,29
Navardauskas,29
Mozeris,29
Glinskas,29
Chatkevičius,29
Šemeta,29
Gaidukas,29
Gudonis,29
Ciesiūnas,29
Gruodys,29
Talalas,29
Juozapaitis,29
Žalimas,29
Micka,29
Kerševičius,29
Paliukaitis,29
Rauba,29
Leknius,29
Ragažinskas,29
Malcius,29
Gogelis,29
Kilčauskas,29
Graževičius,29
Lileikis,29
Brusokas,29
Burdulis,29
Miliukas,29
Borchertas,29
Maniušis,29
Matuiza,29
Rimkūnas,29
Galeckas,29
Būdvytis,29
Mingaila,29
Strumila,29
Prakapas,29
Karosa,29
Bielskus,29
Girdenis,29
Stasiulevičius,29
Rauduvė,29
Krištaponis,29
Giraitis,29
Beržinis,29
Kryževičius,29
Skuodas,29
Vaišnoras,29
Kalašinskas,29
Totoraitis,29
Medžius,29
Valentinas,29
Tervydis,29
Metrikis,29
Šeškauskas,29
Martinkevičius,29
Zagorskas,29
Sinica,29
Krisiūnas,29
Staponavičius,29
Jovaišas,29
Pabrieža,29
Staponas,29
Želvis,29
Stankauskas,29
Monstavičius,29
Buinickas,29
Grigoravičius,29
Subačius,29
Čižiūnas,29
Šlyžys,29
Matkevičius,29
Kaluževičius,29
Lipinskas,29
Kamandulis,29
Šilkaitis,29
Hopas,29
Nakrošis,29
Stanišauskas,29
Jurčius,29
Juočys,29
Mikalkevičius,29
Gotautas,29
Laukis,29
Dijokas,29
Dirma,29
Liesis,28
Jakubauskas,28
Prūsas,28
Grabauskas,28
Bukas,28
Enzinas,28
Pociūnas,28
Preusas,28
Apšega,28
Pūtys,28
Barišauskas,28
Eitutis,28
Bataitis,28
Eišmontas,28
Sabalius,28
Plečkaitis,28
Matas,28
Žukauskas,28
Palšis,28
Kvauka,28
Mankauskas,28
Valeckas,28
Yla,28
Žeima,28
Brencius,28
Kvietkus,28
Pajaujis,28
Stulgys,28
Mocevičius,28
Venclavičius,28
Šimelis,28
Bubinas,28
Čiukšys,28
Usonis,28
Daukontas,28
Mažintas,28
Litvinas,28
Gintalas,28
Masionis,28
Bičkus,28
Balkevičius,28
Petrovas,28
Racevičius,28
Verikas,28
Antulis,28
Martinavičius,28
Volkavičius,28
Citavičius,28
Žylė,28
Zinkus,28
Staškus,28
Simaška,28
Labanauskas,28
Malinauskas,28
Šveistrys,28
Milvydas,28
Virbalas,28
Šveikauskas,28
Bagdzevičius,28
Saveikis,28
Zelionka,28
Kuliešis,28
Gedraitis,28
Limontas,28
Kiudulas,28
Lechavičius,28
Ulbinas,28
Pankevičius,28
Tamulynas,28
Silkaitis,28
Pavlavičius,28
Bielskis,28
Botyrius,28
Andulaitis,28
Jančevskas,28
Pakštas,28
Michalkevičius,28
Tvarijonas,28
Babilius,28
Jalinskas,28
Jamontas,28
Senūta,28
Kačiušis,28
Gegužis,28
Kulakauskas,28
Bareišis,28
Žilis,28
Gedminas,28
Viliūnas,28
Garuolis,28
Jūščius,28
Ribikauskas,27
Bočkus,27
Morkvėnas,27
Vilius,27
Vareikis,27
Kutkevičius,27
Vilčauskas,27
Bureika,27
Časas,27
Krygeris,27
Dieninis,27
Mikulskas,27
Kučauskas,27
Barakauskas,27
Pužas,27
Pečiulaitis,27
Vepštas,27
Luckus,27
Bendžius,27
Kryžius,27
Birbilas,27
Lučinskas,27
Garjonis,27
Kralikas,27
Čepukas,27
Čekauskas,27
Rauba,27
Bražys,27
Sukackas,27
Eimutis,27
Einaras,27
Karsokas,27
Volkas,27
Tendys,27
Telksnys,27
Šoblinskas,27
Gabrėnas,27
Šniukšta,27
Beniulis,27
Žabrys,27
Skara,27
Strikulis,27
Skripkauskas,27
Gimžauskas,27
Gintautas,27
Bičiūnas,27
Jazdauskas,27
Venslovas,27
Tūbelis,27
Zalieckas,27
Šiurna,27
Šaknys,27
Dabulskas,27
Naudžiūnas,27
Kušlys,27
Bujauskas,27
Keraitis,27
Šturma,27
Grubliauskas,27
Baliukevičius,27
Bertė,27
Ananka,27
Virpša,27
Kemežys,27
Plaušinis,27
Leikus,27
Jusis,27
Toliušis,27
Bubliauskas,27
Pileckas,27
Kilikevičius,27
Steikūnas,27
Zabukas,27
Pečkaitis,27
Kimontas,27
Dovidaitis,27
Čivylis,27
Vizgirda,27
Ambraziejus,27
Ralys,27
Alšauskas,27
Pozingys,27
Klikna,27
Storpirštis,27
Zaburas,27
Žaromskas,27
Karanauskas,27
Čičelis,27
Audickas,27
Skarbalius,27
Baltušnikas,27
Cibulskas,27
Starkevičius,27
Radvilas,27
Jancevičius,27
Smolskas,27
Justinavičius,27
Packevičius,27
Kulbis,27
Pelėda,27
Pučkorius,27
Dubickas,27
Auryla,27
Kupraitis,27
Bikauskas,27
Jėčius,26
Šeškus,26
Baltmiškis,26
Brasiūnas,26
Jockus,26
Skačkauskas,26
Zlatkus,26
Rupeika,26
Čeičys,26
Genutis,26
Lagalis,26
Dudutis,26
Jauniškis,26
Bumbulis,26
Varkala,26
Kreivėnas,26
Kvederas,26
Razmus,26
Višinskas,26
Trybė,26
Derkintis,26
Abeciūnas,26
Zokas,26
Šlepas,26
Vilčinskas,26
Skrebė,26
Didžgalvis,26
Sabakonis,26
Čeponis,26
Malinauskas,26
Oželis,26
Stulginskas,26
Statulevičius,26
Kančauskas,26
Deltuva,26
Nelaimiškis,26
Venslauskas,26
Dicevičius,26
Mantvilas,26
Čepėnas,26
Krinickas,26
Balvočius,26
Skvarnavičius,26
Skerys,26
Jarmolavičius,26
Petrulevičius,26
Čičinskas,26
Baltrukonis,26
Vaitulionis,26
Šepetys,26
Grikienis,26
Norvaiša,26
Preikša,26
Kavoliukas,26
Bergas,26
Einoris,26
Juodzevičius,26
Jovaiša,26
Tamuliūnas,26
Samuolis,26
Čipkus,26
Kišūnas,26
Žiemys,26
Rakauskas,26
Kirda,26
Ančerevičius,26
Šaras,26
Jucaitis,26
Šatkauskas,26
Grėbliūnas,26
Beržinskas,26
Šeikis,26
Kmeliauskas,26
Vedrickas,26
Milkeraitis,26
Pūras,26
Bačkys,26
Vapsa,26
Urmanavičius,26
Bulavas,26
Kliauga,26
Gorskas,26
Tuskenis,26
Pupšys,26
Palubinskas,26
Bergmanas,26
Liužinas,26
Jaloveckas,26
Smalstys,26
Šaltanis,26
Savičius,26
Ulys,26
Siemaška,26
Kirša,26
Kaušinis,26
Kauneckas,26
Prapuolenis,26
Pangonis,26
Mikaitis,26
Mikailionis,26
Grimas,26
Dabulevičius,26
Pranskevičius,26
Jacunskas,26
Pyragis,26
Žibas,26
Uleckas,26
Kuncė,26
Viesulas,26
Kuzas,26
Vainoras,26
Kusas,26
Jauga,26
Mažylis,26
Miliauskas,25
Dubinskas,25
Tašius,25
Druskis,25
Jasulaitis,25
Jasutis,25
Kvieska,25
Gasiulis,25
Bardauskas,25
Kungys,25
Kunigėlis,25
Viešniauskis,25
Gavėnas,25
Šalnis,25
Mickaitis,25
Petryla,25
Radziūnas,25
Daknys,25
Zykus,25
Stepšys,25
Steponkus,25
Stončaitis,25
Tamoliūnas,25
Mazėtis,25
Taločka,25
Dapkūnas,25
Tūska,25
Astramskas,25
Puodys,25
Smilgis,25
Jurkonis,25
Vonžodas,25
Matelis,25
Šabūnas,25
Endziulis,25
Andriušaitis,25
Kaunietis,25
Sikorskas,25
Gudeliauskas,25
Guokas,25
Gurkšnys,25
Fedoravičius,25
Raguckas,25
Lečas,25
Norvaiša,25
Gužys,25
Kavalskas,25
Breivė,25
Račius,25
Račkaitis,25
Turauskas,25
Valasevičius,25
Virkutis,25
Bajorūnas,25
Bakšas,25
Bašinskas,25
Eikevičius,25
Janickas,25
Juraitis,25
Satkauskas,25
Čiūras,25
Alsys,25
Žygas,25
Šapolas,25
Jonušaitis,25
Šatrauskas,25
Šopa,25
Kligys,25
Grėbliauskas,25
Makaravičius,25
Kliučinskas,25
Milkintas,25
Jachimavičius,25
Jakelaitis,25
Kairevičius,25
Linkus,25
Piliponis,25
Tijūnėlis,25
Pačkauskas,25
Bintakys,25
Staševičius,25
Žalalis,25
Klumbys,25
Klimka,25
Česna,25
Laučys,25
Alijošius,25
Baltutis,25
Tūmaitis,25
Bričkus,25
Jelinskas,25
Zuzevičius,25
Jarusevičius,25
Tarnauskas,25
Jesaitis,25
Žiobrys,25
Aleksynas,25
Kontautas,25
Lapė,25
Šilas,25
Albužys,25
Rupeika,25
Kosteckas,25
Drochneris,25
Hornas,25
Kamisoraitis,25
Akelis,25
Gerdvilis,25
Krasnickas,25
Krakauskas,25
Ladukas,25
Cvirka,25
Ciparis,25
Vailionis,25
Vaikutis,25
Šiukšta,25
Krisčiūnas,25
Valonis,25
Cesiulis,25
Dičiūnas,25
Dičius,25
Skroblys,25
Ivoškevičius,25
Vileišis,25
Šlepetis,25
Bolcas,25
Kulvietis,24
Bareiša,24
Gedutis,24
Gedeika,24
Cigleris,24
Olechnavičius,24
Gauranskis,24
Gaudutis,24
Reimanas,24
Bogdanas,24
Bugailiškis,24
Matuzas,24
Eičas,24
Zolūba,24
Purlys,24
Araminas,24
Mincevičius,24
Lučinskas,24
Strumyla,24
Skudys,24
Eidukas,24
Dėckys,24
Kanopa,24
Zailskas,24
Anuškevičius,24
Daujotas,24
Slavickas,24
Streikus,24
Jagomastas,24
Ivanauskas,24
Buinauskas,24
Batakis,24
Tumonis,24
Eirošius,24
Plaušinaitis,24
Gumbis,24
Chmeliauskas,24
Eriksonas,24
Šulauskas,24
Braždžionis,24
Danulis,24
Turčinskas,24
Venckaitis,24
Brundza,24
Pitrėnas,24
Jakštys,24
Jakšas,24
Šakalinis,24
Dacys,24
Keliuotis,24
Petryla,24
Pauliukaitis,24
Kemzūra,24
Būtė,24
Buškevičius,24
Mačiokas,24
Mačinskas,24
Šalomskas,24
Kiauka,24
Tamošius,24
Juškaitis,24
Dirda,24
Pralgauskas,24
Balys,24
Mikaila,24
Lazickas,24
Štarolis,24
Grigalius,24
Valušis,24
Čiužas,24
Kirlys,24
Kirka,24
Padriezas,24
Bruzgulis,24
Domskis,24
Gricevičius,24
Šareika,24
Samulevičius,24
Rakštys,24
Lavinskas,24
Činikas,24
Maigys,24
Kmitas,24
Baltramiejūnas,24
Sakalas,24
Knopas,24
Sabonis,24
Sprindys,24
Dulinskas,24
Jankunas,24
Medinis,24
Veselis,24
Lasevičius,24
Veršelis,24
Gaidamavičius,24
Orlauskas,24
Šeštakauskas,24
Rusinas,24
Uznys,24
Žitkauskas,24
Rušas,24
Cibas,24
Jesevičius,24
Padegimas,24
Jarašūnas,24
Buckus,24
Živatkauskas,24
Ginkus,24
Utka,24
Kovas,24
Rūkštelis,24
Gadlauskas,24
Malkevičius,24
Mameniškis,24
Čelkys,24
Užkuraitis,24
Čepelis,24
Podžiūnas,24
Vaičiulėnas,24
Rozenbergas,24
Garuckas,24
Bikinas,24
Riškus,24
Kryžanauskas,24
Jatkauskas,24
Liubertas,24
Druktenis,24
Mizeikis,23
Bazys,23
Lencas,23
Reizgys,23
Garška,23
Vaitaitis,23
Kunkis,23
Kumža,23
Lenkauskas,23
Žentelis,23
Radišauskas,23
Garnelis,23
Sviderskas,23
Gudiškis,23
Bikelis,23
Dromontas,23
Lekstutis,23
Serva,23
Šulga,23
Kastanauskas,23
Darginavičius,23
Plančiūnas,23
Lenkaitis,23
Kažukauskas,23
Leleiva,23
Andrikis,23
Stašinskas,23
Šližys,23
Galvydis,23
Plučas,23
Dudonis,23
Stalioraitis,23
Andrikonis,23
Kesleris,23
Berčaitis,23
Daugela,23
Petronis,23
Kaškonas,23
Kasinskas,23
Radziulis,23
Balčauskas,23
Geštautas,23
Galinskas,23
Labokas,23
Raugevičius,23
Romaška,23
Milašauskas,23
Dragūnas,23
Jarmalavičius,23
Statauskas,23
Pranckus,23
Matelionis,23
Sirgedas,23
Subatas,23
Buika,23
Ratautas,23
Jomantas,23
Pilypas,23
Bubelis,23
Bredys,23
Ragauskas,23
Kibickas,23
Balinskas,23
Karasevičius,23
Sirutavičius,23
Volkauskas,23
Datenis,23
Kieras,23
Galbuogis,23
Meikis,23
Dominauskas,23
Tyla,23
Sokolauskas,23
Juonys,23
Berteška,23
Fabijonavičius,23
Meškelė,23
Meškis,23
Pridotkas,23
Sarapas,23
Baliulis,23
Zeniauskis,23
Plėvė,23
Kaniava,23
Deikus,23
Mogenis,23
Brinkys,23
Jurkša,23
Čerkesas,23
Baltuonė,23
Timinskas,23
Opulskas,23
Mikštas,23
Trilikauskas,23
Dervinis,23
Zagorskas,23
Ambrozaitis,23
Kiveris,23
Kiznis,23
Alutis,23
Rakevičius,23
Busilas,23
Gricas,23
Būta,23
Minelga,23
Šveikauskas,23
Gotšalkas,23
Bičkauskas,23
Jurčys,23
Pikčiūnas,23
Skrabas,23
Ramaneckas,23
Byberis,23
Urbonas,23
Činga,23
Vaseris,23
Šateikis,23
Matulionis,23
Mauricas,23
Kaladė,23
Kalina,23
Masalskas,23
Šonas,23
Šeduikis,23
Tomaitis,23
Tamoševičius,23
Ardavičius,23
Klimanskas,23
Klinavičius,23
Laukineitis,23
Jakubaitis,23
Tamkus,23
Vencevičius,23
Kačerauskas,23
Zubas,23
Klivečka,23
Latoža,23
Vainora,23
Taujanskas,23
Aviža,23
Stasiukaitis,23
Pugačauskas,23
Austynas,23
Cickevičius,23
Žvaginis,23
Simonas,23
Kauneckas,23
Turkevičius,23
Šuminskas,23
Zajenčkauskas,23
Damulevičius,23
Patašius,23
Šyvis,22
Barkevičius,22
Sviklas,22
Tutkus,22
Šumanas,22
Sušinskas,22
Gumbrevičius,22
Lenartavičius,22
Tursa,22
Šlamas,22
Burkantas,22
Kukulskis,22
Riepšas,22
Aukštakalnis,22
Austys,22
Staponkus,22
Bedulskas,22
Klošys,22
Liepa,22
Jakštonis,22
Klikūnas,22
Čirba,22
Gliožeris,22
Dirmeikis,22
Glinskas,22
Glaveckas,22
Ustinavičius,22
Novickas,22
Šoliūnas,22
Poškys,22
Makutėnas,22
Goda,22
Kochanauskas,22
Dičkus,22
Grauduošius,22
Baltrėnas,22
Ramanauskas,22
Klibavičius,22
Smalinskas,22
Pumputys,22
Jurkėnas,22
Snarskas,22
Juozupaitis,22
Rusys,22
Konstantinavičius,22
Pargaliauskas,22
Komaras,22
Kodis,22
Veržbickas,22
Gaidžiūnas,22
Intas,22
Budriūnas,22
Vinkas,22
Bagačiūnas,22
Skrebūnas,22
Kalnietis,22
Bendinskas,22
Samuilis,22
Nabažas,22
Valainis,22
Rakauskas,22
Valaika,22
Eglinskas,22
Stripeikis,22
Idas,22
Kanapickas,22
Kaplanas,22
Bendorius,22
Dyburis,22
Raslanas,22
Miltenis,22
Steckas,22
Bučmys,22
Dirvonskas,22
Meilūnas,22
Martišauskas,22
Šereikis,22
Šerys,22
Zavistanavičius,22
Levinskas,22
Žegunis,22
Skirius,22
Plėta,22
Grigalavičius,22
Balkė,22
Lažauskas,22
Kisminas,22
Uosis,22
Kirdulis,22
Saulis,22
Kirklys,22
Mačkus,22
Ingelevičius,22
Valskys,22
Butrimavičius,22
Eidukaitis,22
Anužys,22
Davainis,22
Raštikis,22
Rulys,22
Pakulnis,22
Lymantas,22
Sodaitis,22
Judickas,22
Bružys,22
Mižutavičius,22
Dombrauskas,22
Navakas,22
Bervingas,22
Meštaras,22
Niuniava,22
Baguckas,22
Paliliūnas,22
Gronskas,22
Kiaušinis,22
Spingaitis,22
Blauzdys,22
Binkevičius,22
Miloševičius,22
Atkočius,22
Joneliūnas,22
Neverdauskas,22
Avrilčikas,22
Vyčas,22
Vičas,22
Ručinskas,22
Raštutis,22
Batavičius,22
Stunženas,22
Vedegys,22
Hesas,22
Pakalniškis,22
Kasakaitis,22
Sederevičius,22
Norkus,22
Keturka,22
Grumbinas,22
Grūmadas,22
Pilibavičius,22
Teperys,22
Rubinas,22
Šidla,22
Gervickas,22
Višnevskas,22
Speičys,22
Ragainis,22
Mieldažys,22
Petroševičius,22
Tumosas,22
Tunaitis,22
Kerpauskas,22
Kerys,22
Liorenčas,22
Lipnevičius,22
Dovidonis,22
Medingis,22
Stanikūnas,22
Rojus,22
Baniūnas,22
Gembutas,22
Kruopis,22
Vaičekonis,22
Braždžiūnas,22
Plauska,22
Plaščinskas,22
Švabauskas,22
Kaukas,22
Platūkis,22
Praškevičius,22
Gudmonas,22
Gaudėšius,22
Stančikas,22
Puikys,22
Tauterys,22
Mėčius,22
Šliažė,22
Šliogeris,22
Šiugžda,22
Gelumbauskas,22
Širka,22
Kučas,22
Civilka,22
Gudeliūnas,22
Radkevičius,22
Petronis,22
Revuckas,22
Kuršis,22
Autukas,22
Liudvinavičius,22
Serepinas,22
Jaseliūnas,21
Ribokas,21
Bogdanavičius,21
Drazdauskas,21
Margelis,21
Kupstys,21
Visackas,21
Redeckas,21
Kukliauskas,21
Penikas,21
Gustys,21
Daraška,21
Andruška,21
Litvinavičius,21
Šiupinys,21
Marčiulionis,21
Škėma,21
Bileišis,21
Vainutis,21
Montvila,21
Montvydas,21
Kubilas,21
Kublickas,21
Obolevičius,21
Vozgirdas,21
Stalmokas,21
Bubulis,21
Dudėnas,21
Braždžius,21
Hakas,21
Vazgys,21
Gūžė,21
Sudintas,21
Svirskas,21
Tuzikas,21
Dumbrys,21
Geryba,21
Zasčiurinskas,21
Šiška,21
Vaičiukynas,21
Janulionis,21
Jarmalkovičius,21
Ptašinskas,21
Jaraminas,21
Šakalis,21
Kastėnas,21
Kasperavičius,21
Kasmauskas,21
Pašilis,21
Kernagis,21
Kerbelis,21
Mickeliūnas,21
Medutis,21
Teresevičius,21
Krolis,21
Raudis,21
Raugalas,21
Čechavičius,21
Vyšnauskas,21
Kraunevičius,21
Labuckas,21
Šakėnas,21
Mackonis,21
Balynas,21
Petrašūnas,21
Kibelkštis,21
Matonis,21
Anusevičius,21
Burauskas,21
Vinskus,21
Galinaitis,21
Šikas,21
Čeikauskas,21
Mitrulevičius,21
Joniškis,21
Nuopenas,21
Kijauskas,21
Kietis,21
Daubaras,21
Daugnora,21
Karpičius,21
Karnauskas,21
Savukynas,21
Viburys,21
Žiūrys,21
Navalinskas,21
Žaliauskas,21
Dombrauskas,21
Šetkus,21
Šmulkštys,21
